rows,mode,workload,engine,n,blocks,mean_ms,std_ms,min_ms,max_ms,median_ms,q1_ms,q3_ms,iqr_ms,p90_ms,p95_ms,p99_ms,mad_ms,cv_pct,mean_ci95_low_ms,mean_ci95_high_ms,input_million_rows_per_s,mean_cpu_ms,output_rows,tukey_outlier_count,import_rss_bytes,setup_rss_bytes,process_peak_rss_bytes,output_bytes
100000,memory,clean_derive,duckdb,30,6,1.6927416000000002,0.206413179781117,1.387208,2.10625,1.7506665,1.4613015,1.854896,0.39359450000000007,1.8935753,1.9533855999999998,2.0677646800000002,0.12897900000000007,12.19401589593574,1.4822756421262122,1.9032075578737881,59.07576206551549,1.9645666666666666,100000,0,121421824.0,143310848.0,144949248.0,1600132
100000,memory,clean_derive,pandas,30,6,0.5575875333333332,0.13820790011022582,0.417792,1.011584,0.5257915,0.446271,0.63020825,0.18393725000000005,0.7147958000000001,0.8007998499999998,0.9622233900000001,0.08527049999999997,24.786762947155655,0.435774337307663,0.6794007293590034,179.34403841884082,0.5631666666666665,100000,1,121618432.0,140509184.0,141426688.0,1600132
100000,memory,filter_project,duckdb,30,6,0.8093929999999999,0.18661986566630667,0.53775,1.194041,0.8576459999999999,0.59163525,0.938938,0.3473027500000001,1.0041084,1.05030275,1.15374347,0.12820850000000011,23.056767931808984,0.6184807557262225,1.0003052442737772,123.54937589032771,0.8977000000000002,19886,0,121585664.0,144769024.0,146046976.0,477396
100000,memory,filter_project,pandas,30,6,0.47963210000000006,0.1626846012472897,0.33375,0.949125,0.4060005,0.3529065,0.60261425,0.24970775,0.6827753000000001,0.7352605999999998,0.8942546800000002,0.05981299999999998,33.91862247069987,0.30759941166278104,0.6516647883372191,208.4931346338162,0.48379999999999995,19886,0,121700352.0,141606912.0,141967360.0,477396
100000,memory,groupby,duckdb,30,6,1.1242596666666669,0.1566430112971207,0.889083,1.587375,1.06325,1.00412475,1.2371877500000001,0.23306300000000024,1.3341663000000001,1.3592727999999998,1.5246021800000003,0.071521,13.93299216733032,0.9721999135792304,1.2763194197541035,88.94742288184311,1.4320333333333333,50,1,121454592.0,140443648.0,144654336.0,1732
100000,memory,groupby,pandas,30,6,1.6229110666666668,0.1842949362596838,1.409584,2.043542,1.5911665,1.4765625,1.74484375,0.26828125,1.8724453,1.9934021999999998,2.03521639,0.11964599999999992,11.355824730323102,1.4861802536037356,1.759641879729598,61.61767089640483,1.6289666666666667,50,0,121503744.0,137854976.0,139100160.0,1732
100000,memory,join_groupby,duckdb,30,6,3.4149514333333335,0.329966398267824,3.079208,4.312917,3.295896,3.168667,3.592156,0.423489,3.8747419,4.0521997,4.24348607,0.18375049999999993,9.662403835293897,3.0837672094302264,3.7461356572364406,29.28299331694741,3.8322999999999996,200,1,121241600.0,141885440.0,147931136.0,6532
100000,memory,join_groupby,pandas,30,6,5.418204033333334,0.40471658117770665,5.049291,6.934125,5.3092705,5.12871875,5.51540675,0.38668800000000036,5.879029200000001,6.06142515,6.6812812500000005,0.18368699999999993,7.469570704385618,5.048700030776769,5.7877080358898985,18.456300166031028,5.4197000000000015,200,1,121470976.0,139313152.0,147587072.0,6532
100000,parquet,clean_derive,duckdb,30,6,2.7048362,0.21664038523917767,2.401167,3.099542,2.6327084999999997,2.5145935,2.85935425,0.34476074999999984,3.0099792,3.0395482499999997,3.0878695,0.17127050000000033,8.009371703882758,2.5114550938492326,2.8982173061507672,36.97081546010069,3.1543,100000,0,122241024.0,125091840.0,132022272.0,1600132
100000,parquet,clean_derive,pandas,30,6,2.0303971,0.24454405585206085,1.727041,2.576208,1.9781870000000001,1.8319375,2.1993855,0.367448,2.3597083,2.4588474,2.55857832,0.18625099999999994,12.044149188947365,1.7843772067151642,2.276416993284836,49.25144938396533,2.9809666666666668,100000,0,121389056.0,121389056.0,141524992.0,1600132
100000,parquet,filter_project,duckdb,30,6,2.1187291666666668,0.23821460012467222,1.810083,2.67825,2.0533124999999997,1.9513645,2.2301455,0.27878099999999995,2.5024211000000003,2.5537772999999997,2.6532618599999997,0.13574949999999963,11.243277520904105,1.9018691987083087,2.3355891346250246,47.19810420948092,2.373,19886,1,121733120.0,124387328.0,129810432.0,477396
100000,parquet,filter_project,pandas,30,6,2.3707236999999997,0.2239259334533985,2.003292,2.898667,2.383792,2.238125,2.49575025,0.2576252499999998,2.6648292,2.7588982499999997,2.8664045000000002,0.13470850000000012,9.445467367344348,2.16474242047907,2.576704979520929,42.181212428930465,3.1156,19886,1,121274368.0,121274368.0,138461184.0,477396
100000,parquet,groupby,duckdb,30,6,1.5618750000000001,0.19314442994833936,1.333708,1.99725,1.522875,1.4446255,1.60782275,0.16319725000000007,1.9453913,1.94671845,1.98278625,0.08493750000000011,12.366189992690794,1.35731628847265,1.7664337115273503,64.02561024409763,1.6652333333333331,50,5,121602048.0,124387328.0,128761856.0,1732
