rows,mode,workload,engine,n,blocks,mean_ms,std_ms,min_ms,max_ms,median_ms,q1_ms,q3_ms,iqr_ms,p90_ms,p95_ms,p99_ms,mad_ms,cv_pct,mean_ci95_low_ms,mean_ci95_high_ms,input_million_rows_per_s,mean_cpu_ms,output_rows,tukey_outlier_count,import_rss_bytes,setup_rss_bytes,process_peak_rss_bytes,output_bytes
100000,parquet,clean_derive,duckdb,30,6,2.7048362,0.2166403852391776,2.401167,3.099542,2.6327084999999997,2.5145935,2.85935425,0.3447607499999998,3.0099792,3.0395482499999997,3.0878695,0.1712705000000003,8.009371703882758,2.5114550938492326,2.8982173061507672,36.97081546010069,3.1543,100000,0,122241024.0,125091840.0,132022272.0,1600132
100000,parquet,clean_derive,pandas,30,6,2.0303971,0.2445440558520608,1.727041,2.576208,1.978187,1.8319375,2.1993855,0.367448,2.3597083,2.4588474,2.55857832,0.1862509999999999,12.044149188947364,1.7843772067151642,2.276416993284836,49.25144938396533,2.9809666666666668,100000,0,121389056.0,121389056.0,141524992.0,1600132
100000,parquet,filter_project,duckdb,30,6,2.1187291666666668,0.2382146001246722,1.810083,2.67825,2.0533124999999997,1.9513645,2.2301455,0.2787809999999999,2.5024211000000003,2.5537772999999997,2.6532618599999997,0.1357494999999996,11.243277520904105,1.9018691987083087,2.3355891346250246,47.19810420948092,2.373,19886,1,121733120.0,124387328.0,129810432.0,477396
100000,parquet,filter_project,pandas,30,6,2.3707236999999997,0.2239259334533985,2.003292,2.898667,2.383792,2.238125,2.49575025,0.2576252499999998,2.6648292,2.7588982499999997,2.8664045,0.1347085000000001,9.445467367344348,2.16474242047907,2.576704979520929,42.181212428930465,3.1156,19886,1,121274368.0,121274368.0,138461184.0,477396
100000,parquet,groupby,duckdb,30,6,1.561875,0.1931444299483393,1.333708,1.99725,1.522875,1.4446255,1.60782275,0.16319725,1.9453913,1.94671845,1.98278625,0.0849375000000001,12.366189992690794,1.35731628847265,1.7664337115273503,64.02561024409763,1.6652333333333331,50,5,121602048.0,124387328.0,128761856.0,1732
100000,parquet,groupby,pandas,30,6,2.935033233333333,0.3682375784962824,2.475208,3.718458,2.739729,2.64570825,3.209625,0.5639167500000002,3.5297503,3.5861712,3.68956704,0.128792,12.546283098746144,2.553927080464776,3.3161393862018897,34.071164463929925,3.3025999999999995,50,0,121323520.0,121323520.0,138362880.0,1732
100000,parquet,join_groupby,duckdb,30,6,4.4172472,0.3909692742502302,4.00225,5.194334,4.255458,4.0769892500000005,4.7339785,0.6569892499999996,5.0027292,5.13082895,5.17993028,0.2011040000000004,8.850971126321166,3.997159346043538,4.837335053956462,22.638533790909413,5.316000000000001,200,0,121225216.0,124108800.0,134070272.0,6532
100000,parquet,join_groupby,pandas,30,6,7.3393111000000015,0.7041295661411281,6.716833,9.896416,7.1063125,6.92504125,7.38910425,0.4640630000000003,8.2895086,8.4911205,9.531716930000002,0.2128749999999999,9.593946305684302,6.658173627594963,8.02044857240504,13.625257008113469,8.1215,200,5,121651200.0,121651200.0,147734528.0,6532
100000,warehouse,clean_derive,snowflake,30,6,391.8907305333333,93.8293717432752,297.26975,721.251959,363.2835215,333.80061475,409.82065625,76.02004149999993,512.3791753,559.5399499999999,678.3913846400002,33.89181350000001,23.942738225928593,333.1393854428473,450.64207562381927,0.2551731699902869,23.254733333333338,100000,3,,,,1600132
100000,warehouse,filter_project,snowflake,30,6,304.06502496666667,116.58844681557304,216.947,863.272708,277.0668955,246.05447925,314.274354,68.21987475,360.4710834,405.72970844999975,741.0944030000003,33.79864549999999,38.34326122458646,259.74799283534287,348.38205709799047,0.3288770223111407,12.443099999999998,19886,2,,,,477396
