rows,mode,workload,engine,n,blocks,mean_ms,std_ms,min_ms,max_ms,median_ms,q1_ms,q3_ms,iqr_ms,p90_ms,p95_ms,p99_ms,mad_ms,cv_pct,mean_ci95_low_ms,mean_ci95_high_ms,input_million_rows_per_s,mean_cpu_ms,output_rows,tukey_outlier_count,import_rss_bytes,setup_rss_bytes,process_peak_rss_bytes,output_bytes
1000,memory,clean_derive,duckdb,2,1,1.000313,0.0159396010615072,0.989042,1.011584,1.000313,0.9946775,1.0059485000000001,0.011271000000000142,1.0093298,1.0104569,1.01135858,0.011271000000000031,1.59346135274731,,,0.9996870979383453,1.0565,1000,0,121012224,134119424,135397376,16132
1000,memory,clean_derive,pandas,2,1,0.5876455,0.11964883133779455,0.503041,0.67225,0.5876455,0.54534325,0.62994775,0.08460450000000008,0.6553291,0.66378955,0.67055791,0.08460450000000003,20.360715999321794,,,1.701706215737209,0.5925,1000,0,120897536,129925120,130514944,16132
1000,memory,filter_project,duckdb,2,1,0.8871245000000001,0.12669020066485015,0.797541,0.976708,0.8871245000000001,0.8423327500000001,0.93191625,0.08958349999999993,0.9587913,0.96774965,0.97491633,0.08958349999999998,14.280994456229102,,,1.127237495977171,0.9264999999999999,189,0,121536512,134316032,135512064,4668
1000,memory,filter_project,pandas,2,1,0.5725415,0.10317890019039742,0.499583,0.6455,0.5725415,0.53606225,0.60902075,0.07295850000000004,0.6309083,0.63820415,0.64404083,0.07295849999999998,18.0212089761873,,,1.7465982815219507,0.5815,189,0,121208832,129843200,130514944,4668
1000,memory,groupby,duckdb,2,1,0.9311039999999999,0.12642503562190519,0.841708,1.0205,0.9311039999999999,0.886406,0.975802,0.08939599999999992,1.0026207999999999,1.0115604,1.01871208,0.08939599999999998,13.577971485667033,,,1.0739938825308453,1.2,50,0,120684544,133545984,138117120,1732
1000,memory,groupby,pandas,2,1,2.0098545,0.027371396392949984,1.9905,2.029209,2.0098545,2.00017725,2.0195317499999996,0.019354499999999497,2.0253381,2.02727355,2.02882191,0.01935449999999994,1.361859596948435,,,0.4975484543781652,2.014,50,0,120832000,129400832,131383296,1732
1000,memory,join_groupby,duckdb,2,1,1.6961665,0.004714280910170697,1.692833,1.6995,1.6961665,1.69449975,1.69783325,0.0033334999999998782,1.6988333,1.69916665,1.69943333,0.0033334999999999892,0.2779373905905286,,,0.5895647626574396,2.0675,200,0,120782848,137805824,143507456,6532
1000,memory,join_groupby,pandas,2,1,3.5155000000000003,0.1698824041800681,3.395375,3.635625,3.5155000000000003,3.4554375,3.5755625,0.12012500000000026,3.6116,3.6236125,3.6332225,0.12012500000000004,4.83238242583041,,,0.28445455838429806,3.5255,200,0,120815616,133939200,139329536,6532
1000,parquet,clean_derive,duckdb,2,1,0.910917,0.06257895013500947,0.866667,0.955167,0.910917,0.888792,0.9330419999999999,0.0442499999999999,0.946317,0.950742,0.954282,0.04425000000000001,6.869884976897947,,,1.0977948594657911,0.9510000000000001,1000,0,120733696,123486208,127991808,16132
1000,parquet,clean_derive,pandas,2,1,1.2841875,0.3799815065401209,1.0155,1.552875,1.2841875,1.14984375,1.41853125,0.26868749999999997,1.4991375,1.52600625,1.54750125,0.26868749999999997,29.589254414960504,,,0.7787024869810677,1.5034999999999998,1000,0,120995840,120995840,130514944,16132
1000,parquet,filter_project,duckdb,2,1,0.791521,0.2474576749304818,0.616542,0.9665,0.791521,0.7040315,0.8790105,0.174979,0.9315042,0.9490021,0.96300042,0.174979,31.26356406595426,,,1.2633903585628177,0.831,189,0,121012224,123813888,128122880,4668
1000,parquet,filter_project,pandas,2,1,1.6225835,0.13228765794472278,1.529042,1.716125,1.6225835,1.5758127499999999,1.66935425,0.09354150000000017,1.6974167,1.7067708499999998,1.7142541699999998,0.09354149999999994,8.152902944268988,,,0.6163011025318574,1.8125,189,0,120913920,120913920,130596864,4668
1000,parquet,groupby,duckdb,2,1,0.945354,0.01941573799782021,0.931625,0.959083,0.945354,0.9384895,0.9522185000000001,0.013729000000000102,0.9563372,0.9577101,0.95880842,0.013728999999999991,2.0538060872244905,,,1.0578048011644314,1.0470000000000002,50,0,121094144,123863040,128565248,1732
1000,parquet,groupby,pandas,2,1,2.7029794999999996,0.2990177800942612,2.491542,2.914417,2.7029794999999996,2.59726075,2.80869825,0.21143750000000017,2.8721295,2.89327325,2.91018825,0.21143749999999994,11.062524895000545,,,0.3699621103304706,2.879,50,0,121044992,121044992,131547136,1732
1000,parquet,join_groupby,duckdb,2,1,2.3528335,0.12409794720502006,2.265083,2.440584,2.3528335,2.30895825,2.39670875,0.08775050000000029,2.4230339,2.4318089499999997,2.4388289899999998,0.08775049999999984,5.274404126132175,,,0.42501944995257845,3.1275000000000004,200,0,120930304,123944960,131825664,6532
1000,parquet,join_groupby,pandas,2,1,5.454478999999999,0.14151045169173904,5.354416,5.554542,5.454478999999999,5.4044475,5.504510499999999,0.10006299999999957,5.534529399999999,5.5445357,5.5525407399999995,0.10006300000000001,2.5943898893320343,,,0.18333556697165765,5.852,200,0,120979456,120979456,137756672,6532
10000,memory,clean_derive,duckdb,2,1,1.1901869999999999,0.09967235766249347,1.119708,1.260666,1.1901869999999999,1.1549475,1.2254265,0.07047899999999996,1.2465702,1.2536181,1.25925642,0.07047900000000007,8.37451238019685,,,8.402041023805502,1.313,10000,0,121012224,134709248,136183808,160132
10000,memory,clean_derive,pandas,2,1,0.6239375,0.08983155258872015,0.560417,0.687458,0.6239375,0.59217725,0.6556977500000001,0.06352050000000009,0.6747539,0.68110595,0.68618759,0.06352049999999998,14.39752420534431,,,16.02724631874186,0.6295,10000,0,121094144,130727936,131481600,160132
10000,memory,filter_project,duckdb,2,1,0.9331875000000001,0.010694990065446492,0.925625,0.94075,0.9331875000000001,0.92940625,0.93696875,0.0075625000000000275,0.9392375,0.93999375,0.9405987499999999,0.007562499999999972,1.1460708662992691,,,10.71596008304869,1.009,2004,0,121028608,134856704,136052736,48228
10000,memory,filter_project,pandas,2,1,0.515,0.0338237457712773,0.491083,0.538917,0.515,0.5030415,0.5269585,0.023916999999999966,0.5341336,0.5365253,0.53843866,0.023916999999999994,6.5677176254907375,,,19.41747572815534,0.5235000000000001,2004,0,121159680,130842624,131547136,48228
10000,memory,groupby,duckdb,2,1,1.0231455,0.06732292952999007,0.975541,1.07075,1.0231455,0.99934325,1.0469477500000002,0.04760450000000016,1.0612291,1.06598955,1.0697979100000001,0.04760450000000005,6.57999566337242,,,9.773780952953418,1.2955,50,0,120881152,134168576,138231808,1732
10000,memory,groupby,pandas,2,1,1.7449585,0.03482430186665619,1.720334,1.769583,1.7449585,1.73264625,1.75727075,0.02462450000000005,1.7646581,1.76712055,1.7690905099999998,0.024624499999999938,1.995709460520476,,,5.730795316908682,1.762,50,0,120750080,129892352,132087808,1732
10000,memory,join_groupby,duckdb,2,1,2.213292,0.22857226701855135,2.051667,2.374917,2.213292,2.1324795,2.2941045,0.1616249999999999,2.342592,2.3587545,2.3716844999999998,0.1616249999999999,10.327253115203568,,,4.5181566643714435,3.3875,200,0,121044992,138510336,144375808,6532
10000,memory,join_groupby,pandas,2,1,3.792854,0.10497565852139262,3.718625,3.867083,3.792854,3.7557395,3.8299685,0.07422900000000032,3.8522372000000003,3.8596601,3.86559842,0.0742290000000001,2.7677221037612476,,,2.636537024625783,3.7969999999999997,200,0,120946688,134922240,140361728,6532
10000,parquet,clean_derive,duckdb,2,1,1.1640215,0.15494477342750224,1.054459,1.273584,1.1640215,1.10924025,1.21880275,0.10956250000000001,1.2516715,1.26262775,1.27139275,0.10956250000000001,13.311160784186738,,,8.590906611261046,1.2005,10000,0,120881152,123731968,128516096,160132
10000,parquet,clean_derive,pandas,2,1,1.5827295000000001,0.22105925746844438,1.426417,1.739042,1.5827295000000001,1.50457325,1.66088575,0.15631250000000008,1.7077795,1.72341075,1.73591575,0.15631249999999997,13.966963872755539,,,6.318199035274189,1.9045,10000,0,120733696,120733696,131383296,160132
10000,parquet,filter_project,duckdb,2,1,1.067,0.04283935723140577,1.036708,1.097292,1.067,1.051854,1.0821459999999998,0.030291999999999764,1.0912336,1.0942627999999999,1.09668616,0.030291999999999986,4.0149350732339055,,,9.372071227741332,1.2690000000000001,2004,0,120995840,123666432,128155648,48228
10000,parquet,filter_project,pandas,2,1,1.5199795,0.06142990161558134,1.476542,1.563417,1.5199795,1.49826075,1.54169825,0.04343750000000002,1.5547295,1.55907325,1.56254825,0.04343750000000002,4.041495402772297,,,6.579036098842122,1.804,2004,0,120995840,120995840,131334144,48228
10000,parquet,groupby,duckdb,2,1,1.011833,0.17624636521074696,0.887208,1.136458,1.011833,0.9495205,1.0741455,0.12462499999999999,1.1115329999999999,1.1239955,1.1339655,0.12462499999999999,17.418523136796978,,,9.883053824099433,1.272,50,0,121176064,123928576,128516096,1732
10000,parquet,groupby,pandas,2,1,2.808396,0.3026714008326522,2.594375,3.022417,2.808396,2.7013854999999998,2.9154065,0.21402100000000024,2.9796128,3.0010149,3.0181365799999997,0.21402100000000002,10.777376154668081,,,3.5607514040042783,3.0445,50,0,120946688,120946688,132153344,1732
10000,parquet,join_groupby,duckdb,2,1,3.2711045,0.1375612603188122,3.173834,3.368375,3.2711045,3.2224692499999996,3.31973975,0.09727050000000048,3.3489209,3.35864795,3.36642959,0.09727050000000004,4.205345941067067,,,3.0570713959153553,3.4965,200,0,120913920,123666432,131760128,6532
10000,parquet,join_groupby,pandas,2,1,5.592229,0.022007991457650214,5.576667,5.607791,5.592229,5.584448,5.600009999999999,0.015561999999999188,5.6046786,5.606234799999999,5.6074797599999995,0.015562000000000076,0.3935459627574303,,,1.7881957266056165,6.0015,200,0,121061376,121061376,139395072,6532
100000,memory,clean_derive,duckdb,2,1,1.965229,0.008572962615105562,1.959167,1.971291,1.965229,1.962198,1.96826,0.00606199999999979,1.9700786,1.9706848,1.97116976,0.006061999999999901,0.43623224647639347,,,50.88465517250153,2.001,100000,0,121126912,141901824,147161088,1600132
100000,memory,clean_derive,pandas,2,1,0.8101670000000001,0.12704304694866225,0.720334,0.9,0.8101670000000001,0.7652505000000001,0.8550835,0.08983299999999994,0.8820334000000001,0.8910167,0.89820334,0.089833,15.681093768156718,,,123.43134193320635,0.8165,100000,0,121192448,138854400,140984320,1600132
100000,memory,filter_project,duckdb,2,1,1.138333,0.24613255682253826,0.964291,1.312375,1.138333,1.051312,1.225354,0.17404200000000003,1.2775666,1.2949708,1.3088941600000001,0.17404200000000003,21.622192875242856,,,87.84775632437959,1.183,19886,0,121012224,143376384,145342464,477396
100000,memory,filter_project,pandas,2,1,0.694021,0.010813076897904743,0.686375,0.701667,0.694021,0.690198,0.697844,0.007646000000000042,0.7001378,0.7009024,0.70151408,0.007646000000000042,1.5580330995610714,,,144.0878590129117,0.702,19886,0,121110528,139411456,140640256,477396
100000,memory,groupby,duckdb,2,1,1.5028130000000002,0.037859911278290116,1.476042,1.529584,1.5028130000000002,1.4894275000000001,1.5161985,0.026770999999999878,1.5242298,1.5269069,1.52904858,0.02677099999999999,2.5192696149347995,,,66.54187846392065,1.806,50,0,120815616,139952128,144261120,1732
100000,memory,groupby,pandas,2,1,2.6067085,0.028755911470513332,2.586375,2.627042,2.6067085,2.59654175,2.6168752499999997,0.02033349999999956,2.6229753,2.62500865,2.62663533,0.020333500000000004,1.1031502552170038,,,38.36255569044257,2.609,50,0,120995840,135905280,139427840,1732
100000,memory,join_groupby,duckdb,2,1,3.8493125,0.11039704621274962,3.77125,3.927375,3.8493125,3.81028125,3.88834375,0.07806250000000015,3.9117625,3.9195687500000003,3.92581375,0.07806249999999992,2.8679678829076525,,,25.978665021351215,4.192,200,0,120848384,143802368,153206784,6532
100000,memory,join_groupby,pandas,2,1,5.4985415,0.0644648039204343,5.452958,5.544125,5.4985415,5.47574975,5.52133325,0.04558349999999933,5.5350083,5.53956665,5.54321333,0.04558350000000022,1.1723982427055302,,,18.186640948331483,5.4945,200,0,120848384,138477568,149487616,6532
100000,parquet,clean_derive,duckdb,2,1,3.0396455,0.2537035491287023,2.86025,3.219041,3.0396455,2.94994775,3.12934325,0.1793954999999996,3.1831619,3.20110145,3.21545309,0.17939549999999982,8.34648478346249,,,32.89857320532938,3.0765000000000002,100000,0,120881152,123748352,131825664,1600132
100000,parquet,clean_derive,pandas,2,1,2.484979,0.035621211209053504,2.459791,2.510167,2.484979,2.472385,2.497573,0.025187999999999988,2.5051294,2.5076482,2.50966324,0.025187999999999988,1.43346125697857,,,40.24178876360725,3.585,100000,0,121044992,121044992,141983744,1600132
100000,parquet,filter_project,duckdb,2,1,2.340125,0.05480077554195721,2.301375,2.378875,2.340125,2.3207500000000003,2.3594999999999997,0.038749999999999396,2.3711249999999997,2.375,2.3781,0.03874999999999984,2.3417883891654165,,,42.73276000213664,2.382,19886,0,121044992,123748352,130318336,477396
100000,parquet,filter_project,pandas,2,1,2.865521,0.1249514250899125,2.777167,2.953875,2.865521,2.821344,2.909698,0.08835400000000027,2.9362042,2.9450396,2.95210792,0.08835400000000004,4.360513326892823,,,34.897667823757004,3.648,19886,0,121012224,121012224,138641408,477396
100000,parquet,groupby,duckdb,2,1,1.797604,0.12571792884071878,1.708708,1.8865,1.797604,1.753156,1.842052,0.08889600000000009,1.8687208,1.8776104,1.88472208,0.08889600000000009,6.993638690207564,,,55.6296047405324,1.8725,50,0,120881152,123813888,129335296,1732
100000,parquet,groupby,pandas,2,1,3.6976665,0.3186102947873781,3.472375,3.922958,3.6976665,3.58502075,3.81031225,0.22529149999999998,3.8778997,3.90042885,3.91845217,0.22529149999999998,8.616523279949075,,,27.04408307239174,4.165,50,0,120897536,120897536,138936320,1732
