rows,mode,workload,engine,block,run,call_id,compute_to_dataframe_ms,cpu_ms,elapsed_ms,fingerprint,input_ms,output_bytes,output_rows,query_ids,setup_ms,validated,server_queries
100000,warehouse,groupby,pandas,1,1,01c6f21f-0001-fe0c-0001-9ade000afec2,4.935946,30.0,307.552048,"{""columns"": [""region_id"", ""total_cents"", ""total_quantity"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""5148165510768826946"", ""hash_xor"": ""7876665366988197046"", ""rows"": 50}",302.616102,1732,50,"[""01c6f21f-0001-fe0c-0001-9ade000afede""]",0.0,True,"{""01c6f21f-0001-fe0c-0001-9ade000afede"": {""server_total_ms"": 203, ""server_compilation_ms"": 63, ""server_execution_ms"": 140, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
100000,warehouse,groupby,pandas,1,2,01c6f21f-0001-fe0c-0001-9ade000afec2,4.886445,10.0,326.062331,"{""columns"": [""region_id"", ""total_cents"", ""total_quantity"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""5148165510768826946"", ""hash_xor"": ""7876665366988197046"", ""rows"": 50}",321.175886,1732,50,"[""01c6f21f-0001-fe0c-0001-9ade000afee2""]",0.0,True,"{""01c6f21f-0001-fe0c-0001-9ade000afee2"": {""server_total_ms"": 221, ""server_compilation_ms"": 59, ""server_execution_ms"": 162, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
100000,warehouse,groupby,pandas,1,3,01c6f21f-0001-fe0c-0001-9ade000afec2,4.999752,30.0,312.784193,"{""columns"": [""region_id"", ""total_cents"", ""total_quantity"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""5148165510768826946"", ""hash_xor"": ""7876665366988197046"", ""rows"": 50}",307.784441,1732,50,"[""01c6f21f-0001-fe0c-0001-9ade000afee6""]",0.0,True,"{""01c6f21f-0001-fe0c-0001-9ade000afee6"": {""server_total_ms"": 205, ""server_compilation_ms"": 60, ""server_execution_ms"": 145, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
100000,warehouse,groupby,pandas,1,4,01c6f21f-0001-fe0c-0001-9ade000afec2,4.78391,30.0,298.099646,"{""columns"": [""region_id"", ""total_cents"", ""total_quantity"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""5148165510768826946"", ""hash_xor"": ""7876665366988197046"", ""rows"": 50}",293.315736,1732,50,"[""01c6f21f-0001-fe0c-0001-9ade000afeea""]",0.0,True,"{""01c6f21f-0001-fe0c-0001-9ade000afeea"": {""server_total_ms"": 197, ""server_compilation_ms"": 56, ""server_execution_ms"": 141, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
100000,warehouse,groupby,pandas,1,5,01c6f21f-0001-fe0c-0001-9ade000afec2,4.767988,10.0,296.586016,"{""columns"": [""region_id"", ""total_cents"", ""total_quantity"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""5148165510768826946"", ""hash_xor"": ""7876665366988197046"", ""rows"": 50}",291.818028,1732,50,"[""01c6f21f-0001-fe0c-0001-9ade000afeee""]",0.0,True,"{""01c6f21f-0001-fe0c-0001-9ade000afeee"": {""server_total_ms"": 191, ""server_compilation_ms"": 54, ""server_execution_ms"": 137, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
100000,warehouse,filter_project,snowflake,1,1,01c6f21f-0001-fcf9-0001-9ade000b51e6,272.636331,0.0,272.636331,"{""columns"": [""id"", ""region_id"", ""gross_cents""], ""dtypes"": [""int64"", ""int64"", ""int64""], ""hash_sum"": ""6934637738391437775"", ""hash_xor"": ""13010755706745315299"", ""rows"": 19886}",,477396,19886,"[""01c6f21f-0001-fcf9-0001-9ade000b5202""]",0.0,True,"{""01c6f21f-0001-fcf9-0001-9ade000b5202"": {""server_total_ms"": 173, ""server_compilation_ms"": 67, ""server_execution_ms"": 106, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
100000,warehouse,filter_project,snowflake,1,2,01c6f21f-0001-fcf9-0001-9ade000b51e6,263.351101,30.0,263.351101,"{""columns"": [""id"", ""region_id"", ""gross_cents""], ""dtypes"": [""int64"", ""int64"", ""int64""], ""hash_sum"": ""6934637738391437775"", ""hash_xor"": ""13010755706745315299"", ""rows"": 19886}",,477396,19886,"[""01c6f21f-0001-fcf9-0001-9ade000b5206""]",0.0,True,"{""01c6f21f-0001-fcf9-0001-9ade000b5206"": {""server_total_ms"": 173, ""server_compilation_ms"": 64, ""server_execution_ms"": 109, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
100000,warehouse,filter_project,snowflake,1,3,01c6f21f-0001-fcf9-0001-9ade000b51e6,266.965716,10.0,266.965716,"{""columns"": [""id"", ""region_id"", ""gross_cents""], ""dtypes"": [""int64"", ""int64"", ""int64""], ""hash_sum"": ""6934637738391437775"", ""hash_xor"": ""13010755706745315299"", ""rows"": 19886}",,477396,19886,"[""01c6f21f-0001-fcf9-0001-9ade000b520a""]",0.0,True,"{""01c6f21f-0001-fcf9-0001-9ade000b520a"": {""server_total_ms"": 178, ""server_compilation_ms"": 71, ""server_execution_ms"": 107, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
100000,warehouse,filter_project,snowflake,1,4,01c6f21f-0001-fcf9-0001-9ade000b51e6,259.285295,30.0,259.285295,"{""columns"": [""id"", ""region_id"", ""gross_cents""], ""dtypes"": [""int64"", ""int64"", ""int64""], ""hash_sum"": ""6934637738391437775"", ""hash_xor"": ""13010755706745315299"", ""rows"": 19886}",,477396,19886,"[""01c6f21f-0001-fcf9-0001-9ade000b520e""]",0.0,True,"{""01c6f21f-0001-fcf9-0001-9ade000b520e"": {""server_total_ms"": 168, ""server_compilation_ms"": 67, ""server_execution_ms"": 101, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
100000,warehouse,filter_project,snowflake,1,5,01c6f21f-0001-fcf9-0001-9ade000b51e6,259.510137,10.0,259.510137,"{""columns"": [""id"", ""region_id"", ""gross_cents""], ""dtypes"": [""int64"", ""int64"", ""int64""], ""hash_sum"": ""6934637738391437775"", ""hash_xor"": ""13010755706745315299"", ""rows"": 19886}",,477396,19886,"[""01c6f21f-0001-fcf9-0001-9ade000b5212""]",0.0,True,"{""01c6f21f-0001-fcf9-0001-9ade000b5212"": {""server_total_ms"": 169, ""server_compilation_ms"": 65, ""server_execution_ms"": 104, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
1000000,warehouse,join_groupby,snowflake,1,1,01c6f21f-0001-fcf9-0001-9ade000b5216,196.269434,0.0,196.269434,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""13023197678645621665"", ""hash_xor"": ""8219731451453916309"", ""rows"": 200}",,6532,200,"[""01c6f21f-0001-fcf9-0001-9ade000b5232""]",0.0,True,"{""01c6f21f-0001-fcf9-0001-9ade000b5232"": {""server_total_ms"": 166, ""server_compilation_ms"": 76, ""server_execution_ms"": 90, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 7865856}}"
1000000,warehouse,join_groupby,snowflake,1,2,01c6f21f-0001-fcf9-0001-9ade000b5216,198.428948,0.0,198.428948,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""13023197678645621665"", ""hash_xor"": ""8219731451453916309"", ""rows"": 200}",,6532,200,"[""01c6f21f-0001-fcf9-0001-9ade000b5236""]",0.0,True,"{""01c6f21f-0001-fcf9-0001-9ade000b5236"": {""server_total_ms"": 169, ""server_compilation_ms"": 79, ""server_execution_ms"": 90, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 7865856}}"
1000000,warehouse,join_groupby,snowflake,1,3,01c6f21f-0001-fcf9-0001-9ade000b5216,199.234095,10.0,199.234095,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""13023197678645621665"", ""hash_xor"": ""8219731451453916309"", ""rows"": 200}",,6532,200,"[""01c6f21f-0001-fcf9-0001-9ade000b523a""]",0.0,True,"{""01c6f21f-0001-fcf9-0001-9ade000b523a"": {""server_total_ms"": 169, ""server_compilation_ms"": 77, ""server_execution_ms"": 92, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 7865856}}"
1000000,warehouse,join_groupby,snowflake,1,4,01c6f21f-0001-fcf9-0001-9ade000b5216,199.356537,10.0,199.356537,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""13023197678645621665"", ""hash_xor"": ""8219731451453916309"", ""rows"": 200}",,6532,200,"[""01c6f21f-0001-fcf9-0001-9ade000b523e""]",0.0,True,"{""01c6f21f-0001-fcf9-0001-9ade000b523e"": {""server_total_ms"": 171, ""server_compilation_ms"": 80, ""server_execution_ms"": 91, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 7865856}}"
1000000,warehouse,join_groupby,snowflake,1,5,01c6f21f-0001-fcf9-0001-9ade000b5216,220.859627,0.0,220.859627,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""13023197678645621665"", ""hash_xor"": ""8219731451453916309"", ""rows"": 200}",,6532,200,"[""01c6f21f-0001-fcf9-0001-9ade000b5242""]",0.0,True,"{""01c6f21f-0001-fcf9-0001-9ade000b5242"": {""server_total_ms"": 190, ""server_compilation_ms"": 102, ""server_execution_ms"": 88, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 7865856}}"
100000,warehouse,clean_derive,duckdb,1,1,01c6f21f-0001-fe0c-0001-9ade000afef6,6.651118,40.0,395.899239,"{""columns"": [""id"", ""net_cents""], ""dtypes"": [""int64"", ""int64""], ""hash_sum"": ""6278141268544677052"", ""hash_xor"": ""11755483584262095886"", ""rows"": 100000}",375.90678,1600132,100000,"[""01c6f21f-0001-fe0c-0001-9ade000aff12""]",13.341341,True,"{""01c6f21f-0001-fe0c-0001-9ade000aff12"": {""server_total_ms"": 274, ""server_compilation_ms"": 56, ""server_execution_ms"": 218, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
100000,warehouse,clean_derive,duckdb,1,2,01c6f21f-0001-fe0c-0001-9ade000afef6,6.830648,70.0,344.029907,"{""columns"": [""id"", ""net_cents""], ""dtypes"": [""int64"", ""int64""], ""hash_sum"": ""6278141268544677052"", ""hash_xor"": ""11755483584262095886"", ""rows"": 100000}",323.82979,1600132,100000,"[""01c6f21f-0001-fe0c-0001-9ade000aff16""]",13.369469,True,"{""01c6f21f-0001-fe0c-0001-9ade000aff16"": {""server_total_ms"": 226, ""server_compilation_ms"": 59, ""server_execution_ms"": 167, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
100000,warehouse,clean_derive,duckdb,1,3,01c6f21f-0001-fe0c-0001-9ade000afef6,6.500005,60.0,351.002236,"{""columns"": [""id"", ""net_cents""], ""dtypes"": [""int64"", ""int64""], ""hash_sum"": ""6278141268544677052"", ""hash_xor"": ""11755483584262095886"", ""rows"": 100000}",331.408096,1600132,100000,"[""01c6f21f-0001-fe0c-0001-9ade000aff1a""]",13.094135,True,"{""01c6f21f-0001-fe0c-0001-9ade000aff1a"": {""server_total_ms"": 232, ""server_compilation_ms"": 59, ""server_execution_ms"": 173, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
100000,warehouse,clean_derive,duckdb,1,4,01c6f21f-0001-fe0c-0001-9ade000afef6,6.410432,30.0,349.046256,"{""columns"": [""id"", ""net_cents""], ""dtypes"": [""int64"", ""int64""], ""hash_sum"": ""6278141268544677052"", ""hash_xor"": ""11755483584262095886"", ""rows"": 100000}",329.62648,1600132,100000,"[""01c6f21f-0001-fe0c-0001-9ade000aff1e""]",13.009344,True,"{""01c6f21f-0001-fe0c-0001-9ade000aff1e"": {""server_total_ms"": 228, ""server_compilation_ms"": 58, ""server_execution_ms"": 170, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
100000,warehouse,clean_derive,duckdb,1,5,01c6f21f-0001-fe0c-0001-9ade000afef6,6.969692,90.0,673.441109,"{""columns"": [""id"", ""net_cents""], ""dtypes"": [""int64"", ""int64""], ""hash_sum"": ""6278141268544677052"", ""hash_xor"": ""11755483584262095886"", ""rows"": 100000}",653.358125,1600132,100000,"[""01c6f21f-0001-fe0c-0001-9ade000aff22""]",13.113292,True,"{""01c6f21f-0001-fe0c-0001-9ade000aff22"": {""server_total_ms"": 553, ""server_compilation_ms"": 57, ""server_execution_ms"": 496, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}}"
10000000,warehouse,filter_project,duckdb,1,1,01c6f21f-0001-fcf8-0001-9ade000aa982,65.719143,430.0,1079.091117,"{""columns"": [""id"", ""region_id"", ""gross_cents""], ""dtypes"": [""int64"", ""int64"", ""int64""], ""hash_sum"": ""9297358661400020835"", ""hash_xor"": ""11916629792613770293"", ""rows"": 1980090}",1000.108781,47522292,1980090,"[""01c6f21f-0001-fcf8-0001-9ade000aa99e""]",13.263193,True,"{""01c6f21f-0001-fcf8-0001-9ade000aa99e"": {""server_total_ms"": 299, ""server_compilation_ms"": 71, ""server_execution_ms"": 228, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 146614272}}"
10000000,warehouse,filter_project,duckdb,1,2,01c6f21f-0001-fcf8-0001-9ade000aa982,67.077799,420.0,1104.669919,"{""columns"": [""id"", ""region_id"", ""gross_cents""], ""dtypes"": [""int64"", ""int64"", ""int64""], ""hash_sum"": ""9297358661400020835"", ""hash_xor"": ""11916629792613770293"", ""rows"": 1980090}",1024.22675,47522292,1980090,"[""01c6f21f-0001-fcf8-0001-9ade000aa9a2""]",13.36537,True,"{""01c6f21f-0001-fcf8-0001-9ade000aa9a2"": {""server_total_ms"": 308, ""server_compilation_ms"": 67, ""server_execution_ms"": 241, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 141636608}}"
10000000,warehouse,filter_project,duckdb,1,3,01c6f21f-0001-fcf8-0001-9ade000aa982,27.747162,310.0,1023.399892,"{""columns"": [""id"", ""region_id"", ""gross_cents""], ""dtypes"": [""int64"", ""int64"", ""int64""], ""hash_sum"": ""9297358661400020835"", ""hash_xor"": ""11916629792613770293"", ""rows"": 1980090}",982.778991,47522292,1980090,"[""01c6f21f-0001-fcf8-0001-9ade000aa9a6""]",12.873739,True,"{""01c6f21f-0001-fcf8-0001-9ade000aa9a6"": {""server_total_ms"": 285, ""server_compilation_ms"": 61, ""server_execution_ms"": 224, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 151591936}}"
10000000,warehouse,filter_project,duckdb,1,4,01c6f21f-0001-fcf8-0001-9ade000aa982,41.945107,510.0,1084.175113,"{""columns"": [""id"", ""region_id"", ""gross_cents""], ""dtypes"": [""int64"", ""int64"", ""int64""], ""hash_sum"": ""9297358661400020835"", ""hash_xor"": ""11916629792613770293"", ""rows"": 1980090}",1028.170542,47522292,1980090,"[""01c6f21f-0001-fcf8-0001-9ade000aa9aa""]",14.059464,True,"{""01c6f21f-0001-fcf8-0001-9ade000aa9aa"": {""server_total_ms"": 323, ""server_compilation_ms"": 69, ""server_execution_ms"": 254, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 146614272}}"
10000000,warehouse,filter_project,duckdb,1,5,01c6f21f-0001-fcf8-0001-9ade000aa982,47.731538,400.0,1102.767868,"{""columns"": [""id"", ""region_id"", ""gross_cents""], ""dtypes"": [""int64"", ""int64"", ""int64""], ""hash_sum"": ""9297358661400020835"", ""hash_xor"": ""11916629792613770293"", ""rows"": 1980090}",1041.994828,47522292,1980090,"[""01c6f21f-0001-fcf8-0001-9ade000aa9ae""]",13.041502,True,"{""01c6f21f-0001-fcf8-0001-9ade000aa9ae"": {""server_total_ms"": 315, ""server_compilation_ms"": 65, ""server_execution_ms"": 250, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 151591936}}"
1000000,warehouse,join_groupby,pandas,1,1,01c6f21f-0001-fcf9-0001-9ade000b524a,119.428894,250.0,1005.095413,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""13023197678645621665"", ""hash_xor"": ""8219731451453916309"", ""rows"": 200}",885.666519,6532,200,"[""01c6f220-0001-fcf9-0001-9ade000b526a"", ""01c6f220-0001-fcf9-0001-9ade000b526e""]",0.0,True,"{""01c6f220-0001-fcf9-0001-9ade000b526a"": {""server_total_ms"": 423, ""server_compilation_ms"": 63, ""server_execution_ms"": 360, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 7627264}, ""01c6f220-0001-fcf9-0001-9ade000b526e"": {""server_total_ms"": 190, ""server_compilation_ms"": 60, ""server_execution_ms"": 130, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 238592}}"
1000000,warehouse,join_groupby,pandas,1,2,01c6f21f-0001-fcf9-0001-9ade000b524a,169.815298,280.0,1044.819842,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""13023197678645621665"", ""hash_xor"": ""8219731451453916309"", ""rows"": 200}",875.004544,6532,200,"[""01c6f220-0001-fcf9-0001-9ade000b5272"", ""01c6f220-0001-fcf9-0001-9ade000b5276""]",0.0,True,"{""01c6f220-0001-fcf9-0001-9ade000b5272"": {""server_total_ms"": 390, ""server_compilation_ms"": 56, ""server_execution_ms"": 334, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 7627264}, ""01c6f220-0001-fcf9-0001-9ade000b5276"": {""server_total_ms"": 198, ""server_compilation_ms"": 61, ""server_execution_ms"": 137, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 238592}}"
1000000,warehouse,join_groupby,pandas,1,3,01c6f21f-0001-fcf9-0001-9ade000b524a,162.2751,270.0,1080.489705,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""13023197678645621665"", ""hash_xor"": ""8219731451453916309"", ""rows"": 200}",918.214605,6532,200,"[""01c6f220-0001-fcf9-0001-9ade000b527a"", ""01c6f220-0001-fcf9-0001-9ade000b527e""]",0.0,True,"{""01c6f220-0001-fcf9-0001-9ade000b527a"": {""server_total_ms"": 390, ""server_compilation_ms"": 57, ""server_execution_ms"": 333, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 7627264}, ""01c6f220-0001-fcf9-0001-9ade000b527e"": {""server_total_ms"": 192, ""server_compilation_ms"": 62, ""server_execution_ms"": 130, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 238592}}"
1000000,warehouse,join_groupby,pandas,1,4,01c6f21f-0001-fcf9-0001-9ade000b524a,106.643508,260.0,1009.103206,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""13023197678645621665"", ""hash_xor"": ""8219731451453916309"", ""rows"": 200}",902.459698,6532,200,"[""01c6f220-0001-fcf9-0001-9ade000b5282"", ""01c6f220-0001-fcf9-0001-9ade000b5286""]",0.0,True,"{""01c6f220-0001-fcf9-0001-9ade000b5282"": {""server_total_ms"": 420, ""server_compilation_ms"": 65, ""server_execution_ms"": 355, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 7627264}, ""01c6f220-0001-fcf9-0001-9ade000b5286"": {""server_total_ms"": 201, ""server_compilation_ms"": 58, ""server_execution_ms"": 143, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 238592}}"
1000000,warehouse,join_groupby,pandas,1,5,01c6f21f-0001-fcf9-0001-9ade000b524a,109.490434,240.0,1011.199721,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""13023197678645621665"", ""hash_xor"": ""8219731451453916309"", ""rows"": 200}",901.709287,6532,200,"[""01c6f220-0001-fcf9-0001-9ade000b528a"", ""01c6f220-0001-fcf9-0001-9ade000b528e""]",0.0,True,"{""01c6f220-0001-fcf9-0001-9ade000b528a"": {""server_total_ms"": 414, ""server_compilation_ms"": 69, ""server_execution_ms"": 345, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 7627264}, ""01c6f220-0001-fcf9-0001-9ade000b528e"": {""server_total_ms"": 203, ""server_compilation_ms"": 60, ""server_execution_ms"": 143, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 238592}}"
100000,warehouse,join_groupby,duckdb,1,1,01c6f220-0001-fe2b-0001-9ade000b8242,17.17127,70.0,688.084347,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""15482229778153811636"", ""hash_xor"": ""14299020784962879478"", ""rows"": 200}",656.101317,6532,200,"[""01c6f220-0001-fe2b-0001-9ade000b8262"", ""01c6f220-0001-fe2b-0001-9ade000b8266""]",14.81176,True,"{""01c6f220-0001-fe2b-0001-9ade000b8262"": {""server_total_ms"": 247, ""server_compilation_ms"": 78, ""server_execution_ms"": 169, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}, ""01c6f220-0001-fe2b-0001-9ade000b8266"": {""server_total_ms"": 204, ""server_compilation_ms"": 67, ""server_execution_ms"": 137, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 238592}}"
100000,warehouse,join_groupby,duckdb,1,2,01c6f220-0001-fe2b-0001-9ade000b8242,16.229864,100.0,678.072229,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""15482229778153811636"", ""hash_xor"": ""14299020784962879478"", ""rows"": 200}",647.276959,6532,200,"[""01c6f220-0001-fe2b-0001-9ade000b826a"", ""01c6f220-0001-fe2b-0001-9ade000b826e""]",14.565406,True,"{""01c6f220-0001-fe2b-0001-9ade000b826a"": {""server_total_ms"": 229, ""server_compilation_ms"": 69, ""server_execution_ms"": 160, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}, ""01c6f220-0001-fe2b-0001-9ade000b826e"": {""server_total_ms"": 216, ""server_compilation_ms"": 73, ""server_execution_ms"": 143, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 238592}}"
100000,warehouse,join_groupby,duckdb,1,3,01c6f220-0001-fe2b-0001-9ade000b8242,16.506751,90.0,683.523362,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""15482229778153811636"", ""hash_xor"": ""14299020784962879478"", ""rows"": 200}",652.388966,6532,200,"[""01c6f220-0001-fe2b-0001-9ade000b8272"", ""01c6f220-0001-fe2b-0001-9ade000b8276""]",14.627645,True,"{""01c6f220-0001-fe2b-0001-9ade000b8272"": {""server_total_ms"": 233, ""server_compilation_ms"": 63, ""server_execution_ms"": 170, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}, ""01c6f220-0001-fe2b-0001-9ade000b8276"": {""server_total_ms"": 217, ""server_compilation_ms"": 73, ""server_execution_ms"": 144, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 238592}}"
100000,warehouse,join_groupby,duckdb,1,4,01c6f220-0001-fe2b-0001-9ade000b8242,16.97898,70.0,696.134595,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""15482229778153811636"", ""hash_xor"": ""14299020784962879478"", ""rows"": 200}",664.447747,6532,200,"[""01c6f220-0001-fe2b-0001-9ade000b827a"", ""01c6f220-0001-fe2b-0001-9ade000b827e""]",14.707868,True,"{""01c6f220-0001-fe2b-0001-9ade000b827a"": {""server_total_ms"": 240, ""server_compilation_ms"": 73, ""server_execution_ms"": 167, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}, ""01c6f220-0001-fe2b-0001-9ade000b827e"": {""server_total_ms"": 216, ""server_compilation_ms"": 70, ""server_execution_ms"": 146, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 238592}}"
100000,warehouse,join_groupby,duckdb,1,5,01c6f220-0001-fe2b-0001-9ade000b8242,17.043064,130.0,721.026918,"{""columns"": [""region_id"", ""tier"", ""total_cents"", ""row_count""], ""dtypes"": [""int64"", ""int64"", ""int64"", ""int64""], ""hash_sum"": ""15482229778153811636"", ""hash_xor"": ""14299020784962879478"", ""rows"": 200}",689.182965,6532,200,"[""01c6f220-0001-fe2b-0001-9ade000b8282"", ""01c6f220-0001-fe2b-0001-9ade000b8286""]",14.800889,True,"{""01c6f220-0001-fe2b-0001-9ade000b8282"": {""server_total_ms"": 286, ""server_compilation_ms"": 84, ""server_execution_ms"": 202, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 973312}, ""01c6f220-0001-fe2b-0001-9ade000b8286"": {""server_total_ms"": 200, ""server_compilation_ms"": 61, ""server_execution_ms"": 139, ""server_provisioning_queue_ms"": 0, ""server_overload_queue_ms"": 0, ""server_bytes_scanned"": 238592}}"
