rows,mode,workload,engine,block,run,elapsed_ms,cpu_ms,output_rows,validated
10000000,memory,join_groupby,pandas,2,6,264.832042,264.023,200,True
10000000,memory,join_groupby,pandas,2,7,267.442542,266.884,200,True
10000000,memory,join_groupby,pandas,2,8,272.0325,271.383,200,True
10000000,memory,join_groupby,pandas,2,9,372.769958,309.545,200,True
10000000,memory,join_groupby,pandas,2,10,279.873333,279.329,200,True
10000000,memory,join_groupby,duckdb,2,6,38.97775,146.146,200,True
10000000,memory,join_groupby,duckdb,2,7,38.920417,146.862,200,True
10000000,memory,join_groupby,duckdb,2,8,37.976875,142.907,200,True
10000000,memory,join_groupby,duckdb,2,9,37.256708,139.572,200,True
10000000,memory,join_groupby,duckdb,2,10,37.01975,139.518,200,True
10000000,parquet,filter_project,duckdb,2,6,47.027083,171.127,1980090,True
10000000,parquet,filter_project,duckdb,2,7,46.881791,171.35,1980090,True
10000000,parquet,filter_project,duckdb,2,8,46.716208,169.92,1980090,True
10000000,parquet,filter_project,duckdb,2,9,53.221084,173.252,1980090,True
10000000,parquet,filter_project,duckdb,2,10,47.024416,171.434,1980090,True
10000000,parquet,filter_project,pandas,2,6,58.271042,213.217,1980090,True
10000000,parquet,filter_project,pandas,2,7,58.563709,211.114,1980090,True
10000000,parquet,filter_project,pandas,2,8,57.2935,210.134,1980090,True
10000000,parquet,filter_project,pandas,2,9,57.141333,207.947,1980090,True
10000000,parquet,filter_project,pandas,2,10,59.444917,215.427,1980090,True
1000000,parquet,filter_project,pandas,2,6,8.279042,23.506,198279,True
1000000,parquet,filter_project,pandas,2,7,7.620541,22.483,198279,True
1000000,parquet,filter_project,pandas,2,8,7.50575,21.943,198279,True
1000000,parquet,filter_project,pandas,2,9,7.411958,21.803,198279,True
1000000,parquet,filter_project,pandas,2,10,8.865,25.025,198279,True
1000000,parquet,filter_project,duckdb,2,6,6.703542,19.516,198279,True
1000000,parquet,filter_project,duckdb,2,7,6.389667,18.586,198279,True
1000000,parquet,filter_project,duckdb,2,8,6.090416,19.681,198279,True
1000000,parquet,filter_project,duckdb,2,9,6.337041,18.26,198279,True
1000000,parquet,filter_project,duckdb,2,10,6.44325,19.052,198279,True
1000000,memory,filter_project,pandas,2,6,2.211875,2.222,198279,True
1000000,memory,filter_project,pandas,2,7,2.237292,2.244,198279,True
1000000,memory,filter_project,pandas,2,8,2.085709,2.094,198279,True
1000000,memory,filter_project,pandas,2,9,1.945083,1.954,198279,True
1000000,memory,filter_project,pandas,2,10,1.957542,1.966,198279,True
1000000,memory,filter_project,duckdb,2,6,2.068833,4.613,198279,True
1000000,memory,filter_project,duckdb,2,7,2.174625,4.664,198279,True
1000000,memory,filter_project,duckdb,2,8,2.15625,4.731,198279,True
1000000,memory,filter_project,duckdb,2,9,2.188459,4.691,198279,True
1000000,memory,filter_project,duckdb,2,10,2.217334,4.734,198279,True
1000000,memory,groupby,pandas,2,6,8.347458,8.331,50,True
1000000,memory,groupby,pandas,2,7,9.062083,8.991,50,True
1000000,memory,groupby,pandas,2,8,10.152167,9.35,50,True
1000000,memory,groupby,pandas,2,9,8.467291,8.462,50,True
1000000,memory,groupby,pandas,2,10,8.4275,8.414,50,True
1000000,memory,groupby,duckdb,2,6,2.582083,7.14,50,True
1000000,memory,groupby,duckdb,2,7,2.666083,7.29,50,True
1000000,memory,groupby,duckdb,2,8,2.548542,7.441,50,True
1000000,memory,groupby,duckdb,2,9,2.632542,6.978,50,True
1000000,memory,groupby,duckdb,2,10,2.541,6.85,50,True
10000000,memory,filter_project,duckdb,2,6,11.906417,35.797,1980090,True
10000000,memory,filter_project,duckdb,2,7,11.478916,34.043,1980090,True
10000000,memory,filter_project,duckdb,2,8,11.917042,35.141,1980090,True
10000000,memory,filter_project,duckdb,2,9,11.358916,32.326,1980090,True
10000000,memory,filter_project,duckdb,2,10,11.586459,33.898,1980090,True
10000000,memory,filter_project,pandas,2,6,15.410042,15.405,1980090,True
10000000,memory,filter_project,pandas,2,7,15.004083,14.993,1980090,True
10000000,memory,filter_project,pandas,2,8,15.21825,15.209,1980090,True
10000000,memory,filter_project,pandas,2,9,14.483292,14.478,1980090,True
10000000,memory,filter_project,pandas,2,10,15.032459,15.006,1980090,True
100000,memory,filter_project,pandas,2,6,0.770625,0.78,19886,True
100000,memory,filter_project,pandas,2,7,0.688375,0.697,19886,True
100000,memory,filter_project,pandas,2,8,0.655583,0.664,19886,True
100000,memory,filter_project,pandas,2,9,0.596875,0.604,19886,True
100000,memory,filter_project,pandas,2,10,0.634709,0.644,19886,True
100000,memory,filter_project,duckdb,2,6,1.147125,1.474,19886,True
100000,memory,filter_project,duckdb,2,7,1.144042,1.189,19886,True
100000,memory,filter_project,duckdb,2,8,1.208375,1.517,19886,True
100000,memory,filter_project,duckdb,2,9,1.052916,1.11,19886,True
100000,memory,filter_project,duckdb,2,10,0.688292,0.717,19886,True
100000,parquet,clean_derive,pandas,2,6,2.344125,3.396,100000,True
100000,parquet,clean_derive,pandas,2,7,2.197166,3.177,100000,True
100000,parquet,clean_derive,pandas,2,8,2.389417,3.462,100000,True
100000,parquet,clean_derive,pandas,2,9,2.277875,3.216,100000,True
100000,parquet,clean_derive,pandas,2,10,2.338208,3.291,100000,True
100000,parquet,clean_derive,duckdb,2,6,3.147708,3.197,100000,True
100000,parquet,clean_derive,duckdb,2,7,3.024875,3.057,100000,True
100000,parquet,clean_derive,duckdb,2,8,2.88025,2.954,100000,True
100000,parquet,clean_derive,duckdb,2,9,2.908959,2.947,100000,True
100000,parquet,clean_derive,duckdb,2,10,3.046292,3.081,100000,True
10000000,parquet,filter_project,pandas,3,11,57.970792,214.092,1980090,True
10000000,parquet,filter_project,pandas,3,12,56.908542,208.727,1980090,True
10000000,parquet,filter_project,pandas,3,13,58.925625,214.126,1980090,True
10000000,parquet,filter_project,pandas,3,14,59.0,216.78,1980090,True
10000000,parquet,filter_project,pandas,3,15,57.519542,212.868,1980090,True
10000000,parquet,filter_project,duckdb,3,11,47.057708,172.344,1980090,True
10000000,parquet,filter_project,duckdb,3,12,46.459375,168.991,1980090,True
10000000,parquet,filter_project,duckdb,3,13,47.071292,172.171,1980090,True
10000000,parquet,filter_project,duckdb,3,14,46.717291,170.833,1980090,True
10000000,parquet,filter_project,duckdb,3,15,46.995792,171.517,1980090,True
10000000,memory,join_groupby,duckdb,3,11,38.071709,143.178,200,True
10000000,memory,join_groupby,duckdb,3,12,39.320042,147.48,200,True
10000000,memory,join_groupby,duckdb,3,13,40.648417,152.018,200,True
10000000,memory,join_groupby,duckdb,3,14,37.283,140.308,200,True
10000000,memory,join_groupby,duckdb,3,15,38.420208,144.087,200,True
10000000,memory,join_groupby,pandas,3,11,276.700083,276.109,200,True
10000000,memory,join_groupby,pandas,3,12,271.991334,271.324,200,True
10000000,memory,join_groupby,pandas,3,13,275.033458,274.515,200,True
10000000,memory,join_groupby,pandas,3,14,330.093917,293.824,200,True
10000000,memory,join_groupby,pandas,3,15,301.10875,297.073,200,True
100000,parquet,join_groupby,duckdb,3,11,4.686,6.57,200,True
100000,parquet,join_groupby,duckdb,3,12,4.432292,4.57,200,True
100000,parquet,join_groupby,duckdb,3,13,4.527708,4.701,200,True
100000,parquet,join_groupby,duckdb,3,14,4.682917,5.243,200,True
100000,parquet,join_groupby,duckdb,3,15,4.815417,6.814,200,True
100000,parquet,join_groupby,pandas,3,11,7.900292,8.893,200,True
100000,parquet,join_groupby,pandas,3,12,7.327667,8.254,200,True
100000,parquet,join_groupby,pandas,3,13,7.3535,8.213,200,True
100000,parquet,join_groupby,pandas,3,14,6.835333,7.598,200,True
100000,parquet,join_groupby,pandas,3,15,6.888083,7.608,200,True
1000000,parquet,groupby,duckdb,3,11,4.293542,12.36,50,True
1000000,parquet,groupby,duckdb,3,12,4.090333,12.771,50,True
1000000,parquet,groupby,duckdb,3,13,4.087917,11.634,50,True
1000000,parquet,groupby,duckdb,3,14,4.3425,12.3,50,True
1000000,parquet,groupby,duckdb,3,15,4.581542,13.65,50,True
1000000,parquet,groupby,pandas,3,11,14.390625,20.748,50,True
1000000,parquet,groupby,pandas,3,12,14.02075,22.349,50,True
1000000,parquet,groupby,pandas,3,13,12.372583,18.89,50,True
1000000,parquet,groupby,pandas,3,14,13.22725,19.695,50,True
1000000,parquet,groupby,pandas,3,15,13.135167,19.326,50,True
100000,memory,join_groupby,duckdb,3,11,4.550041,4.887,200,True
100000,memory,join_groupby,duckdb,3,12,4.339541,5.581,200,True
100000,memory,join_groupby,duckdb,3,13,4.889916,6.054,200,True
100000,memory,join_groupby,duckdb,3,14,4.364334,4.809,200,True
100000,memory,join_groupby,duckdb,3,15,5.297959,5.378,200,True
100000,memory,join_groupby,pandas,3,11,5.878667,5.88,200,True
100000,memory,join_groupby,pandas,3,12,6.008834,6.007,200,True
100000,memory,join_groupby,pandas,3,13,5.195333,5.204,200,True
100000,memory,join_groupby,pandas,3,14,5.639834,5.649,200,True
100000,memory,join_groupby,pandas,3,15,5.500625,5.509,200,True
100000,memory,clean_derive,pandas,3,11,0.970583,0.964,100000,True
100000,memory,clean_derive,pandas,3,12,0.6985,0.707,100000,True
100000,memory,clean_derive,pandas,3,13,0.715209,0.722,100000,True
100000,memory,clean_derive,pandas,3,14,0.79725,0.807,100000,True
100000,memory,clean_derive,pandas,3,15,0.674667,0.684,100000,True
100000,memory,clean_derive,duckdb,3,11,2.012375,2.06,100000,True
100000,memory,clean_derive,duckdb,3,12,1.951584,2.019,100000,True
100000,memory,clean_derive,duckdb,3,13,2.004583,3.163,100000,True
100000,memory,clean_derive,duckdb,3,14,1.949667,1.984,100000,True
100000,memory,clean_derive,duckdb,3,15,1.962875,1.999,100000,True
1000000,parquet,join_groupby,duckdb,3,11,8.460916,21.622,200,True
1000000,parquet,join_groupby,duckdb,3,12,8.297625,20.857,200,True
1000000,parquet,join_groupby,duckdb,3,13,8.233209,23.63,200,True
1000000,parquet,join_groupby,duckdb,3,14,8.303292,22.654,200,True
1000000,parquet,join_groupby,duckdb,3,15,8.051042,22.054,200,True
1000000,parquet,join_groupby,pandas,3,11,32.702167,42.802,200,True
1000000,parquet,join_groupby,pandas,3,12,31.347333,39.814,200,True
1000000,parquet,join_groupby,pandas,3,13,31.48175,39.972,200,True
1000000,parquet,join_groupby,pandas,3,14,32.192,40.973,200,True
1000000,parquet,join_groupby,pandas,3,15,31.815417,40.29,200,True
1000000,parquet,clean_derive,pandas,3,11,9.968208,22.175,1000000,True
1000000,parquet,clean_derive,pandas,3,12,9.342792,20.041,1000000,True
1000000,parquet,clean_derive,pandas,3,13,9.2015,20.141,1000000,True
1000000,parquet,clean_derive,pandas,3,14,9.475959,20.998,1000000,True
1000000,parquet,clean_derive,pandas,3,15,9.012833,19.93,1000000,True
1000000,parquet,clean_derive,duckdb,3,11,9.317208,26.154,1000000,True
1000000,parquet,clean_derive,duckdb,3,12,8.483459,24.731,1000000,True
1000000,parquet,clean_derive,duckdb,3,13,9.258333,27.403,1000000,True
1000000,parquet,clean_derive,duckdb,3,14,8.830333,27.088,1000000,True
1000000,parquet,clean_derive,duckdb,3,15,8.659333,24.719,1000000,True
10000000,memory,filter_project,duckdb,3,11,17.430958,45.239,1980090,True
10000000,memory,filter_project,duckdb,3,12,13.173333,37.655,1980090,True
10000000,memory,filter_project,duckdb,3,13,13.828458,38.649,1980090,True
10000000,memory,filter_project,duckdb,3,14,12.793792,37.043,1980090,True
10000000,memory,filter_project,duckdb,3,15,13.053875,37.481,1980090,True
10000000,memory,filter_project,pandas,3,11,18.120041,18.121,1980090,True
10000000,memory,filter_project,pandas,3,12,16.600125,16.598,1980090,True
10000000,memory,filter_project,pandas,3,13,16.75775,16.753,1980090,True
10000000,memory,filter_project,pandas,3,14,16.739792,16.735,1980090,True
10000000,memory,filter_project,pandas,3,15,16.871708,16.774,1980090,True
10000000,parquet,join_groupby,pandas,3,11,323.399542,412.66,200,True
10000000,parquet,join_groupby,pandas,3,12,322.213792,409.177,200,True
10000000,parquet,join_groupby,pandas,3,13,326.161083,418.533,200,True
10000000,parquet,join_groupby,pandas,3,14,385.603458,436.076,200,True
10000000,parquet,join_groupby,pandas,3,15,408.50975,439.761,200,True
10000000,parquet,join_groupby,duckdb,3,11,46.018875,169.563,200,True
10000000,parquet,join_groupby,duckdb,3,12,45.064125,164.967,200,True
10000000,parquet,join_groupby,duckdb,3,13,45.990709,169.629,200,True
10000000,parquet,join_groupby,duckdb,3,14,44.75375,164.883,200,True
10000000,parquet,join_groupby,duckdb,3,15,45.506667,168.948,200,True
10000000,memory,clean_derive,pandas,3,11,28.881167,28.759,10000000,True
10000000,memory,clean_derive,pandas,3,12,28.308084,28.298,10000000,True
10000000,memory,clean_derive,pandas,3,13,28.435292,28.393,10000000,True
10000000,memory,clean_derive,pandas,3,14,32.15575,32.072,10000000,True
10000000,memory,clean_derive,pandas,3,15,29.81975,29.783,10000000,True
10000000,memory,clean_derive,duckdb,3,11,37.775083,118.0,10000000,True
10000000,memory,clean_derive,duckdb,3,12,36.640417,114.615,10000000,True
10000000,memory,clean_derive,duckdb,3,13,49.075334,130.768,10000000,True
10000000,memory,clean_derive,duckdb,3,14,37.41375,117.143,10000000,True
10000000,memory,clean_derive,duckdb,3,15,37.43275,116.241,10000000,True
100000,parquet,groupby,pandas,3,11,3.984042,4.542,50,True
100000,parquet,groupby,pandas,3,12,3.282,3.67,50,True
100000,parquet,groupby,pandas,3,13,3.314292,3.722,50,True
100000,parquet,groupby,pandas,3,14,3.730917,4.121,50,True
100000,parquet,groupby,pandas,3,15,3.257875,3.624,50,True
100000,parquet,groupby,duckdb,3,11,1.989708,2.187,50,True
100000,parquet,groupby,duckdb,3,12,1.767667,1.88,50,True
100000,parquet,groupby,duckdb,3,13,1.791583,1.85,50,True
100000,parquet,groupby,duckdb,3,14,1.822125,1.908,50,True
100000,parquet,groupby,duckdb,3,15,1.783959,1.877,50,True
1000000,memory,filter_project,duckdb,3,11,2.537208,5.517,198279,True
1000000,memory,filter_project,duckdb,3,12,2.165542,4.46,198279,True
1000000,memory,filter_project,duckdb,3,13,2.198459,4.711,198279,True
1000000,memory,filter_project,duckdb,3,14,2.20675,4.863,198279,True
1000000,memory,filter_project,duckdb,3,15,2.253917,4.491,198279,True
1000000,memory,filter_project,pandas,3,11,2.605667,2.616,198279,True
1000000,memory,filter_project,pandas,3,12,2.857583,2.867,198279,True
1000000,memory,filter_project,pandas,3,13,2.492917,2.502,198279,True
1000000,memory,filter_project,pandas,3,14,2.145209,2.156,198279,True
1000000,memory,filter_project,pandas,3,15,2.071791,2.067,198279,True
10000000,memory,groupby,pandas,3,11,68.145959,68.016,50,True
10000000,memory,groupby,pandas,3,12,66.221708,66.099,50,True
10000000,memory,groupby,pandas,3,13,64.401625,64.215,50,True
10000000,memory,groupby,pandas,3,14,66.302917,66.199,50,True
10000000,memory,groupby,pandas,3,15,67.081666,66.943,50,True
10000000,memory,groupby,duckdb,3,11,14.543625,54.821,50,True
10000000,memory,groupby,duckdb,3,12,14.428125,54.781,50,True
10000000,memory,groupby,duckdb,3,13,14.197458,53.704,50,True
10000000,memory,groupby,duckdb,3,14,15.312333,56.848,50,True
10000000,memory,groupby,duckdb,3,15,15.769833,59.084,50,True
1000000,memory,clean_derive,pandas,3,11,3.6335,3.634,1000000,True
1000000,memory,clean_derive,pandas,3,12,3.290666,3.3,1000000,True
1000000,memory,clean_derive,pandas,3,13,3.326542,3.335,1000000,True
1000000,memory,clean_derive,pandas,3,14,3.398625,3.401,1000000,True
1000000,memory,clean_derive,pandas,3,15,3.232666,3.243,1000000,True
1000000,memory,clean_derive,duckdb,3,11,5.982167,14.942,1000000,True
1000000,memory,clean_derive,duckdb,3,12,5.011167,12.981,1000000,True
1000000,memory,clean_derive,duckdb,3,13,5.287708,13.445,1000000,True
1000000,memory,clean_derive,duckdb,3,14,5.0275,13.635,1000000,True
1000000,memory,clean_derive,duckdb,3,15,4.978875,13.43,1000000,True
1000000,memory,join_groupby,pandas,3,11,26.906166,26.873,200,True
1000000,memory,join_groupby,pandas,3,12,28.076833,28.045,200,True
1000000,memory,join_groupby,pandas,3,13,28.564,28.52,200,True
1000000,memory,join_groupby,pandas,3,14,29.910333,29.846,200,True
1000000,memory,join_groupby,pandas,3,15,28.522458,28.468,200,True
1000000,memory,join_groupby,duckdb,3,11,7.174333,19.195,200,True
1000000,memory,join_groupby,duckdb,3,12,7.224417,18.574,200,True
1000000,memory,join_groupby,duckdb,3,13,7.044083,17.388,200,True
1000000,memory,join_groupby,duckdb,3,14,7.076792,18.002,200,True
1000000,memory,join_groupby,duckdb,3,15,7.009625,17.484,200,True
100000,parquet,clean_derive,pandas,3,11,2.826958,3.827,100000,True
100000,parquet,clean_derive,pandas,3,12,2.497125,3.475,100000,True
100000,parquet,clean_derive,pandas,3,13,2.415625,3.29,100000,True
100000,parquet,clean_derive,pandas,3,14,2.280875,3.19,100000,True
100000,parquet,clean_derive,pandas,3,15,2.443167,3.467,100000,True
100000,parquet,clean_derive,duckdb,3,11,3.126417,3.146,100000,True
100000,parquet,clean_derive,duckdb,3,12,2.9475,2.988,100000,True
100000,parquet,clean_derive,duckdb,3,13,3.120333,3.146,100000,True
100000,parquet,clean_derive,duckdb,3,14,2.959334,2.994,100000,True
100000,parquet,clean_derive,duckdb,3,15,2.85575,2.893,100000,True
100000,memory,filter_project,duckdb,3,11,1.102791,1.158,19886,True
100000,memory,filter_project,duckdb,3,12,0.90075,0.933,19886,True
100000,memory,filter_project,duckdb,3,13,1.086708,1.124,19886,True
100000,memory,filter_project,duckdb,3,14,1.091375,1.111,19886,True
100000,memory,filter_project,duckdb,3,15,0.762375,0.789,19886,True
100000,memory,filter_project,pandas,3,11,0.66975,0.678,19886,True
100000,memory,filter_project,pandas,3,12,0.788583,0.796,19886,True
100000,memory,filter_project,pandas,3,13,0.67475,0.685,19886,True
100000,memory,filter_project,pandas,3,14,0.944917,0.939,19886,True
100000,memory,filter_project,pandas,3,15,0.828291,0.837,19886,True
100000,parquet,filter_project,pandas,3,11,3.201541,4.095,19886,True
100000,parquet,filter_project,pandas,3,12,2.834791,3.614,19886,True
100000,parquet,filter_project,pandas,3,13,2.675584,3.499,19886,True
100000,parquet,filter_project,pandas,3,14,2.538458,3.234,19886,True
100000,parquet,filter_project,pandas,3,15,2.555666,3.311,19886,True
100000,parquet,filter_project,duckdb,3,11,2.454166,2.512,19886,True
100000,parquet,filter_project,duckdb,3,12,2.493666,4.139,19886,True
100000,parquet,filter_project,duckdb,3,13,1.84,1.876,19886,True
100000,parquet,filter_project,duckdb,3,14,2.452375,2.492,19886,True
100000,parquet,filter_project,duckdb,3,15,2.678166,2.711,19886,True
1000000,memory,groupby,duckdb,3,11,2.532542,7.197,50,True
1000000,memory,groupby,duckdb,3,12,3.349209,9.99,50,True
1000000,memory,groupby,duckdb,3,13,2.648,7.074,50,True
1000000,memory,groupby,duckdb,3,14,2.738292,7.339,50,True
1000000,memory,groupby,duckdb,3,15,2.739375,7.76,50,True
1000000,memory,groupby,pandas,3,11,8.775625,8.771,50,True
1000000,memory,groupby,pandas,3,12,8.332458,8.337,50,True
1000000,memory,groupby,pandas,3,13,8.246417,8.25,50,True
1000000,memory,groupby,pandas,3,14,9.289208,9.266,50,True
1000000,memory,groupby,pandas,3,15,8.022958,8.001,50,True
100000,memory,groupby,duckdb,3,11,1.637083,2.756,50,True
100000,memory,groupby,duckdb,3,12,1.492292,1.75,50,True
100000,memory,groupby,duckdb,3,13,1.252583,1.476,50,True
100000,memory,groupby,duckdb,3,14,1.735417,2.048,50,True
100000,memory,groupby,duckdb,3,15,1.355875,1.632,50,True
100000,memory,groupby,pandas,3,11,2.562958,2.572,50,True
100000,memory,groupby,pandas,3,12,2.583417,2.592,50,True
100000,memory,groupby,pandas,3,13,2.595959,2.592,50,True
100000,memory,groupby,pandas,3,14,2.607042,2.615,50,True
100000,memory,groupby,pandas,3,15,2.317458,2.323,50,True
10000000,parquet,clean_derive,pandas,3,11,88.293417,212.184,10000000,True
10000000,parquet,clean_derive,pandas,3,12,90.882917,214.34,10000000,True
10000000,parquet,clean_derive,pandas,3,13,86.97475,207.647,10000000,True
10000000,parquet,clean_derive,pandas,3,14,88.700625,208.067,10000000,True
10000000,parquet,clean_derive,pandas,3,15,92.053625,215.811,10000000,True
10000000,parquet,clean_derive,duckdb,3,11,66.512833,230.734,10000000,True
10000000,parquet,clean_derive,duckdb,3,12,68.82325,234.489,10000000,True
10000000,parquet,clean_derive,duckdb,3,13,67.87575,233.9,10000000,True
10000000,parquet,clean_derive,duckdb,3,14,66.856375,232.367,10000000,True
10000000,parquet,clean_derive,duckdb,3,15,66.204166,229.447,10000000,True
10000000,parquet,groupby,pandas,3,11,104.946708,173.062,50,True
10000000,parquet,groupby,pandas,3,12,94.926,160.294,50,True
10000000,parquet,groupby,pandas,3,13,97.686583,162.845,50,True
10000000,parquet,groupby,pandas,3,14,100.51875,167.194,50,True
10000000,parquet,groupby,pandas,3,15,97.257916,164.008,50,True
10000000,parquet,groupby,duckdb,3,11,29.827083,110.233,50,True
10000000,parquet,groupby,duckdb,3,12,28.72875,108.343,50,True
10000000,parquet,groupby,duckdb,3,13,30.64325,113.864,50,True
10000000,parquet,groupby,duckdb,3,14,29.652916,110.818,50,True
10000000,parquet,groupby,duckdb,3,15,28.910083,107.943,50,True
1000000,parquet,filter_project,pandas,3,11,8.103542,24.1,198279,True
1000000,parquet,filter_project,pandas,3,12,7.325667,21.551,198279,True
1000000,parquet,filter_project,pandas,3,13,7.310625,21.541,198279,True
1000000,parquet,filter_project,pandas,3,14,7.215542,21.483,198279,True
1000000,parquet,filter_project,pandas,3,15,7.349083,21.52,198279,True
1000000,parquet,filter_project,duckdb,3,11,6.413833,20.291,198279,True
1000000,parquet,filter_project,duckdb,3,12,6.496709,19.276,198279,True
1000000,parquet,filter_project,duckdb,3,13,6.536583,20.791,198279,True
1000000,parquet,filter_project,duckdb,3,14,6.171875,18.308,198279,True
1000000,parquet,filter_project,duckdb,3,15,6.329917,20.103,198279,True
100000,memory,filter_project,pandas,4,16,0.617,0.626,19886,True
100000,memory,filter_project,pandas,4,17,0.732209,0.739,19886,True
100000,memory,filter_project,pandas,4,18,0.574,0.583,19886,True
100000,memory,filter_project,pandas,4,19,0.809042,0.82,19886,True
100000,memory,filter_project,pandas,4,20,0.728958,0.739,19886,True
100000,memory,filter_project,duckdb,4,16,1.075,1.138,19886,True
100000,memory,filter_project,duckdb,4,17,1.1485,1.455,19886,True
100000,memory,filter_project,duckdb,4,18,1.085125,1.129,19886,True
100000,memory,filter_project,duckdb,4,19,0.920958,0.955,19886,True
100000,memory,filter_project,duckdb,4,20,0.882375,0.914,19886,True
1000000,parquet,clean_derive,pandas,4,16,9.795166,22.093,1000000,True
1000000,parquet,clean_derive,pandas,4,17,9.078959,20.357,1000000,True
1000000,parquet,clean_derive,pandas,4,18,9.035,19.5,1000000,True
1000000,parquet,clean_derive,pandas,4,19,9.666041,20.797,1000000,True
1000000,parquet,clean_derive,pandas,4,20,9.130667,20.283,1000000,True
1000000,parquet,clean_derive,duckdb,4,16,9.133125,26.172,1000000,True
1000000,parquet,clean_derive,duckdb,4,17,8.709959,25.271,1000000,True
1000000,parquet,clean_derive,duckdb,4,18,8.880625,25.182,1000000,True
1000000,parquet,clean_derive,duckdb,4,19,8.509709,24.497,1000000,True
1000000,parquet,clean_derive,duckdb,4,20,8.744667,25.247,1000000,True
1000000,memory,clean_derive,pandas,4,16,3.255959,3.266,1000000,True
1000000,memory,clean_derive,pandas,4,17,3.423459,3.367,1000000,True
1000000,memory,clean_derive,pandas,4,18,3.214667,3.204,1000000,True
1000000,memory,clean_derive,pandas,4,19,3.334542,3.314,1000000,True
1000000,memory,clean_derive,pandas,4,20,3.36925,3.377,1000000,True
1000000,memory,clean_derive,duckdb,4,16,5.374041,13.644,1000000,True
1000000,memory,clean_derive,duckdb,4,17,5.155958,13.128,1000000,True
1000000,memory,clean_derive,duckdb,4,18,5.19525,14.04,1000000,True
1000000,memory,clean_derive,duckdb,4,19,5.04075,12.645,1000000,True
1000000,memory,clean_derive,duckdb,4,20,5.159625,14.035,1000000,True
10000000,parquet,filter_project,pandas,4,16,56.971958,212.885,1980090,True
10000000,parquet,filter_project,pandas,4,17,55.745375,206.627,1980090,True
10000000,parquet,filter_project,pandas,4,18,56.635791,208.648,1980090,True
10000000,parquet,filter_project,pandas,4,19,57.276292,210.781,1980090,True
10000000,parquet,filter_project,pandas,4,20,56.991042,212.962,1980090,True
10000000,parquet,filter_project,duckdb,4,16,47.480417,172.494,1980090,True
10000000,parquet,filter_project,duckdb,4,17,47.143667,171.81,1980090,True
10000000,parquet,filter_project,duckdb,4,18,47.578625,174.138,1980090,True
10000000,parquet,filter_project,duckdb,4,19,47.122875,172.655,1980090,True
10000000,parquet,filter_project,duckdb,4,20,48.893583,177.843,1980090,True
100000,parquet,clean_derive,pandas,4,16,2.517875,3.538,100000,True
100000,parquet,clean_derive,pandas,4,17,2.174959,3.152,100000,True
100000,parquet,clean_derive,pandas,4,18,2.34275,3.33,100000,True
100000,parquet,clean_derive,pandas,4,19,2.364084,3.339,100000,True
100000,parquet,clean_derive,pandas,4,20,2.2655,3.17,100000,True
100000,parquet,clean_derive,duckdb,4,16,3.384542,3.45,100000,True
100000,parquet,clean_derive,duckdb,4,17,3.513,3.496,100000,True
100000,parquet,clean_derive,duckdb,4,18,3.209917,3.247,100000,True
100000,parquet,clean_derive,duckdb,4,19,3.043917,3.088,100000,True
100000,parquet,clean_derive,duckdb,4,20,2.985541,3.012,100000,True
10000000,parquet,join_groupby,duckdb,4,16,45.14075,166.183,200,True
10000000,parquet,join_groupby,duckdb,4,17,46.071292,170.153,200,True
10000000,parquet,join_groupby,duckdb,4,18,45.822917,170.032,200,True
10000000,parquet,join_groupby,duckdb,4,19,45.5665,168.69,200,True
10000000,parquet,join_groupby,duckdb,4,20,45.524834,168.372,200,True
10000000,parquet,join_groupby,pandas,4,16,321.874167,413.484,200,True
10000000,parquet,join_groupby,pandas,4,17,318.77475,407.862,200,True
10000000,parquet,join_groupby,pandas,4,18,347.846167,428.758,200,True
10000000,parquet,join_groupby,pandas,4,19,389.795333,432.658,200,True
10000000,parquet,join_groupby,pandas,4,20,397.503833,441.912,200,True
10000000,parquet,groupby,duckdb,4,16,29.58275,111.634,50,True
10000000,parquet,groupby,duckdb,4,17,28.931834,109.36,50,True
10000000,parquet,groupby,duckdb,4,18,28.743583,107.857,50,True
10000000,parquet,groupby,duckdb,4,19,28.680666,107.921,50,True
10000000,parquet,groupby,duckdb,4,20,28.966125,109.131,50,True
10000000,parquet,groupby,pandas,4,16,104.87675,173.865,50,True
10000000,parquet,groupby,pandas,4,17,95.8175,160.878,50,True
10000000,parquet,groupby,pandas,4,18,96.324916,159.276,50,True
10000000,parquet,groupby,pandas,4,19,95.709209,160.134,50,True
10000000,parquet,groupby,pandas,4,20,96.828541,160.548,50,True
1000000,memory,groupby,pandas,4,16,8.93,8.857,50,True
1000000,memory,groupby,pandas,4,17,8.693333,8.694,50,True
1000000,memory,groupby,pandas,4,18,8.510833,8.495,50,True
1000000,memory,groupby,pandas,4,19,8.596459,8.587,50,True
1000000,memory,groupby,pandas,4,20,8.372208,8.376,50,True
1000000,memory,groupby,duckdb,4,16,2.723791,7.363,50,True
1000000,memory,groupby,duckdb,4,17,2.417667,6.711,50,True
1000000,memory,groupby,duckdb,4,18,2.497625,7.208,50,True
1000000,memory,groupby,duckdb,4,19,2.748834,7.586,50,True
1000000,memory,groupby,duckdb,4,20,2.7035,7.224,50,True
100000,parquet,filter_project,pandas,4,16,3.078416,4.033,19886,True
100000,parquet,filter_project,pandas,4,17,2.969292,3.788,19886,True
